ip_address,city.names.en,subdivisions.names.en,country.iso_code,registered_country.iso_code,traits.user_type,traits.asn,traits.isp
129.121.58.226,Austin,Texas,US,US,hosting,36444,Oso Grande IP Services; LLC
129.133.7.68,Middletown,Connecticut,US,US,college,167,Wesleyan University
129.145.39.85,Redwood City,California,US,US,hosting,7160,Oracle Cloud
129.15.96.21,Norman,Oklahoma,US,US,college,25776,University of Oklahoma
129.176.217.101,Rochester,Minnesota,US,US,college,7973,Mayo Foundation for Medical Education and Research
129.176.217.220,Rochester,Minnesota,US,US,college,7973,Mayo Foundation for Medical Education and Research
129.176.217.6,Rochester,Minnesota,US,US,college,7973,Mayo Foundation for Medical Education and Research
129.195.254.16,Geneva,Geneva,CH,CH,college,559,Universite de Geneve
129.195.254.62,Geneva,Geneva,CH,CH,college,559,Universite de Geneve
129.228.38.20,New York,New York,US,US,business,7256,Viacom
129.228.38.30,New York,New York,US,US,business,7256,Viacom
129.228.38.31,New York,New York,US,US,business,7256,Viacom
129.232.138.121,,,ZA,ZA,hosting,37153,HETZNER (Pty) Ltd
129.232.138.60,,,ZA,ZA,hosting,37153,HETZNER (Pty) Ltd
129.232.182.122,Cape Town,Western Cape,ZA,ZA,hosting,37153,HETZNER (Pty) Ltd
129.232.194.83,,,ZA,ZA,hosting,37153,HETZNER (Pty) Ltd
129.237.11.182,Lawrence,Kansas,US,US,college,2496,University of Kansas
129.253.55.171,Irvine,California,US,US,business,22332,Western Digital Corporation
129.253.55.181,Irvine,California,US,US,business,22332,Western Digital Corporation
129.253.55.182,Irvine,California,US,US,business,22332,Western Digital Corporation
129.253.55.183,Irvine,California,US,US,business,22332,Western Digital Corporation
129.253.55.88,Irvine,California,US,US,business,22332,Western Digital Corporation
129.42.38.10,Durham,North Carolina,US,US,business,16807,IBM Corporation
129.42.38.5,Durham,North Carolina,US,US,business,16807,IBM Corporation
129.6.13.49,Gaithersburg,Maryland,US,US,government,49,US National Institute of Standards & Technology
129.9.49.58,Auburn Hills,Michigan,US,US,business,14852,DaimlerChrysler Corporation
129.9.49.60,Auburn Hills,Michigan,US,US,business,14852,DaimlerChrysler Corporation
129.9.49.63,Auburn Hills,Michigan,US,US,business,14852,DaimlerChrysler Corporation
129.9.49.65,Auburn Hills,Michigan,US,US,business,14852,DaimlerChrysler Corporation
13.107.21.200,Redmond,Washington,US,US,hosting,8068,Microsoft Corporation
13.107.6.159,Redmond,Washington,US,US,hosting,8068,Microsoft Corporation
13.112.94.198,Tokyo,Tokyo,JP,JP,hosting,16509,Amazon.com
13.124.149.19,Incheon,Incheon,KR,KR,hosting,16509,Amazon.com
13.126.207.65,Mumbai,Maharashtra,IN,IN,hosting,16509,Amazon.com
13.13.40.11,Norwalk,Connecticut,US,US,residential,22390,Xerox Corporation
13.228.111.84,Singapore,Central Singapore Community Development Council,SG,SG,hosting,16509,Amazon.com
13.228.190.118,Singapore,Central Singapore Community Development Council,SG,SG,hosting,16509,Amazon.com
13.250.196.222,Singapore,Central Singapore Community Development Council,SG,SG,hosting,16509,Amazon.com
13.250.83.28,Singapore,Central Singapore Community Development Council,SG,SG,hosting,16509,Amazon.com
13.32.242.101,Seattle,Washington,US,US,hosting,16509,Amazon.com
13.32.242.145,Seattle,Washington,US,US,hosting,16509,Amazon.com
13.32.242.179,Seattle,Washington,US,US,hosting,16509,Amazon.com
13.32.242.196,Seattle,Washington,US,US,hosting,16509,Amazon.com
13.32.242.24,Seattle,Washington,US,US,hosting,16509,Amazon.com
13.32.242.37,Seattle,Washington,US,US,hosting,16509,Amazon.com
13.32.242.64,Seattle,Washington,US,US,hosting,16509,Amazon.com
13.32.242.91,Seattle,Washington,US,US,hosting,16509,Amazon.com
13.54.131.113,Sydney,New South Wales,AU,AU,hosting,16509,Amazon.com
13.56.86.242,San Jose,California,US,US,hosting,16509,Amazon.com
13.57.82.114,San Jose,California,US,US,hosting,16509,Amazon.com
13.57.94.47,San Jose,California,US,US,hosting,16509,Amazon.com
13.58.146.147,Columbus,Ohio,US,US,hosting,16509,Amazon.com
13.65.31.164,San Antonio,Texas,US,US,hosting,8075,Microsoft Corporation
13.65.92.72,San Antonio,Texas,US,US,hosting,8075,Microsoft Corporation
13.69.187.20,Dublin,Leinster,IE,US,hosting,8075,Microsoft Corporation
13.72.110.24,Boydton,Virginia,US,US,hosting,8075,Microsoft Corporation
13.78.56.34,Tokyo,Tokyo,JP,US,hosting,8075,Microsoft Corporation
13.8.148.11,,New York,US,US,residential,26662,Xerox Corporation
13.81.207.222,Amsterdam,North Holland,NL,US,hosting,8075,Microsoft Corporation
13.82.28.61,Washington,Virginia,US,US,hosting,8075,Microsoft Corporation
13.88.179.33,San Jose,California,US,US,hosting,8075,Microsoft Corporation
13.90.143.69,Boydton,Virginia,US,US,hosting,8075,Microsoft Corporation
13.90.44.45,Boydton,Virginia,US,US,hosting,8075,Microsoft Corporation
13.90.87.81,Boydton,Virginia,US,US,hosting,8075,Microsoft Corporation
13.91.40.166,San Jose,California,US,US,hosting,8075,Microsoft Corporation
13.91.95.74,San Jose,California,US,US,hosting,8075,Microsoft Corporation
13.92.31.75,Boydton,Virginia,US,US,hosting,8075,Microsoft Corporation
13.93.202.50,San Jose,California,US,US,hosting,8075,Microsoft Corporation
13.94.205.227,Amsterdam,North Holland,NL,US,hosting,8075,Microsoft Corporation
13.94.251.135,Amsterdam,North Holland,NL,US,hosting,8075,Microsoft Corporation
13.94.251.148,Amsterdam,North Holland,NL,US,hosting,8075,Microsoft Corporation
130.14.29.113,Gaithersburg,Maryland,US,US,government,70,National Library of Medicine
130.207.160.173,Atlanta,Georgia,US,US,college,2637,Georgia Institute of Technology
130.211.102.75,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.107.195,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.13.189,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.136.95,Fairfield,California,US,US,hosting,15169,Google Cloud
130.211.139.186,Fairfield,California,US,US,hosting,15169,Google Cloud
130.211.148.82,Fairfield,California,US,US,hosting,15169,Google Cloud
130.211.183.139,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.185.217,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.198.204,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.206.40,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.21.62,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.27.199,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.30.107,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.5.124,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.87.42,Mountain View,California,US,US,hosting,15169,Google Cloud
130.211.9.19,Mountain View,California,US,US,hosting,15169,Google Cloud
130.226.229.120,Copenhagen,Capital Region,DK,DK,college,1835,Danmarks Tekniske Universitet
130.227.74.160,Copenhagen,Capital Region,DK,DK,business,9158,Telenor A/S
130.250.51.18,Austin,Texas,US,US,business,394901,vXchnge Operating; LLC
130.85.1.23,Sykesville,Maryland,US,US,college,11131,University of Maryland Baltimore County (UMBC)
130.92.62.31,Bern,Bern,CH,CH,college,559,Universitaet Bern
131.118.254.38,Bowie,Maryland,US,US,college,6059,University of Maryland
131.118.254.39,Bowie,Maryland,US,US,college,6059,University of Maryland
131.118.254.40,Bowie,Maryland,US,US,college,6059,University of Maryland
131.118.254.41,Bowie,Maryland,US,US,college,6059,University of Maryland
131.118.254.46,Bowie,Maryland,US,US,college,6059,University of Maryland
131.124.12.240,Palo Alto,California,US,US,residential,3549,Hewlett Packard Enterprise Company
131.174.78.60,Nijmegen,Provincie Gelderland,NL,NL,college,1103,Radboud Universiteit Nijmegen
131.188.16.209,Erlangen,Bavaria,DE,DE,college,680,Friedrich-Alexander-Universitaet Erlangen-Nuernber
131.215.221.35,Pasadena,California,US,US,college,31,California Institute of Technology
131.224.244.10,Utrecht,Provincie Utrecht,NL,NL,business,1103,Rijksinstituut voor Volksgezondheid en Milieuhygie
131.228.152.4,Amsterdam,North Holland,NL,NL,business,1248,HERE Global BV
131.228.17.59,,,GB,GB,business,,NOKIA Corporation
131.253.33.200,,,US,US,business,8068,Microsoft Corp
132.148.1.199,Little Falls,New Jersey,US,US,hosting,26496,GoDaddy.com; LLC
132.148.102.202,Scottsdale,Arizona,US,US,hosting,26496,GoDaddy.com; LLC
132.148.17.216,Little Falls,New Jersey,US,US,hosting,26496,GoDaddy.com; LLC
132.148.2.181,Little Falls,New Jersey,US,US,hosting,26496,GoDaddy.com; LLC
132.148.50.1,Scottsdale,Arizona,US,US,hosting,26496,GoDaddy.com; LLC
132.148.51.129,Scottsdale,Arizona,US,US,hosting,26496,GoDaddy.com; LLC
132.148.90.117,Scottsdale,Arizona,US,US,hosting,26496,GoDaddy.com; LLC
132.174.0.31,Beverly Hills,California,US,US,library,4373,Online Computer Library Center
132.174.1.212,Beverly Hills,California,US,US,library,4373,Online Computer Library Center
132.174.3.3,Beverly Hills,California,US,US,library,4373,Online Computer Library Center
132.188.92.132,San Francisco,California,US,US,business,18716,Autodesk
133.130.27.29,,,JP,JP,hosting,7506,GMO Internet;Inc
133.130.27.83,,,JP,JP,hosting,7506,GMO Internet;Inc
133.130.34.32,,,JP,JP,hosting,7506,GMO Internet;Inc
133.130.34.58,,,JP,JP,hosting,7506,GMO Internet;Inc
133.130.35.170,,,JP,JP,hosting,7506,GMO Internet;Inc
133.130.76.88,,,JP,JP,hosting,7506,GMO Internet;Inc
133.221.26.1,Tokyo,Tokyo,JP,JP,residential,2497,Internet Initiative Japan
133.237.61.176,,,JP,JP,business,23820,Rakuten;Inc.
133.242.30.173,Kokubunji,Tokyo,JP,JP,hosting,7684,SAKURA Internet
133.243.3.34,Inagi,Tokyo,JP,JP,college,9355,National Institute of Information and Communicatio
134.0.14.123,,,ES,ES,residential,197712,10dencehispahard; S.L.
134.0.27.47,,,DE,DE,hosting,48823,Hosting.de GmbH
134.0.30.198,,,DE,DE,hosting,48823,Hosting.de GmbH
134.119.103.12,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.119.125.180,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.119.19.45,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.119.225.130,Hoest,North Rhine-Westphalia,DE,DE,hosting,34011,Host Europe GmbH
134.119.23.174,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.119.234.42,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.119.245.16,Hoest,North Rhine-Westphalia,DE,DE,hosting,34011,Host Europe GmbH
134.119.29.185,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.119.45.78,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.119.62.136,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.119.79.42,Hoest,North Rhine-Westphalia,DE,DE,hosting,20773,Host Europe GmbH
134.170.214.17,Dublin,Leinster,IE,US,business,8075,Microsoft Corporation
134.213.144.64,London,England,GB,GB,hosting,15395,Rackspace Ltd.
134.213.206.74,,,GB,GB,hosting,15395,Rackspace Ltd.
134.213.227.205,,,GB,GB,hosting,15395,Rackspace Ltd.
134.213.47.186,,,GB,GB,hosting,15395,Rackspace Ltd.
134.213.47.187,,,GB,GB,hosting,15395,Rackspace Ltd.
134.213.71.116,,,GB,GB,hosting,15395,Rackspace Ltd.
134.28.219.2,Hamburg,Hamburg,DE,DE,college,680,Technische Universitaet Hamburg-Harburg
134.67.21.34,Alexandria,Virginia,US,US,government,14298,U.S. Environmental Protection Agency
134.98.82.180,Villingen-Schwenningen,Baden-WÃ¼rttemberg Region,DE,DE,business,3209,Wind Internethaus GmbH
135.245.1.1,Naperville,Illinois,US,US,business,10455,Alcatel-Lucent
136.0.60.9,Xiamen,Fujian,CN,CN,hosting,18779,EGIHosting
136.1.107.78,Dearborn,Michigan,US,US,business,3389,Ford Motor Company
136.144.155.159,Eindhoven,North Brabant,NL,NL,hosting,20857,Transip B.V.
136.147.133.12,Indianapolis,Indiana,US,US,business,22606,Salesforce.com
136.179.236.219,Chandler,Arizona,US,US,residential,26447,Switch
136.179.236.70,Chandler,Arizona,US,US,residential,26447,Switch
136.243.10.167,,,DE,DE,hosting,24940,HETZNER
136.243.102.209,,,DE,DE,hosting,24940,HETZNER
136.243.102.231,,,DE,DE,hosting,24940,HETZNER
136.243.127.233,,,DE,DE,hosting,24940,HETZNER
136.243.133.32,,,DE,DE,hosting,24940,HETZNER
136.243.162.86,,,DE,DE,hosting,24940,HETZNER
136.243.171.213,,,DE,DE,hosting,24940,HETZNER
136.243.19.151,,,DE,DE,hosting,24940,HETZNER
136.243.223.229,,,DE,DE,hosting,24940,HETZNER
136.243.223.230,,,DE,DE,hosting,24940,HETZNER
136.243.232.242,,,DE,DE,hosting,24940,HETZNER
136.243.4.226,,,DE,DE,hosting,24940,HETZNER
136.243.42.95,,,DE,DE,hosting,24940,HETZNER
136.243.6.185,,,DE,DE,hosting,24940,HETZNER
136.243.63.186,,,DE,DE,hosting,24940,HETZNER
136.243.7.46,,,DE,DE,hosting,24940,HETZNER
136.243.7.47,,,DE,DE,hosting,24940,HETZNER
136.243.73.56,,,DE,DE,hosting,24940,HETZNER
136.243.84.14,,,DE,DE,hosting,24940,HETZNER
136.243.84.74,,,DE,DE,hosting,24940,HETZNER
136.243.84.75,,,DE,DE,hosting,24940,HETZNER
136.243.87.217,,,DE,DE,hosting,24940,HETZNER
136.243.90.234,,,DE,DE,hosting,24940,HETZNER
136.243.92.237,,,DE,DE,hosting,24940,HETZNER
137.117.17.70,San Jose,California,US,US,hosting,8075,Microsoft Corporation
137.117.251.82,Amsterdam,North Holland,NL,US,hosting,8075,Microsoft Corporation
137.117.66.51,Washington,Virginia,US,US,hosting,8075,Microsoft Corporation
137.117.89.190,Washington,Virginia,US,US,hosting,8075,Microsoft Corporation
137.118.30.5,Cary,North Carolina,US,US,residential,6250,NeoNova Network Services
137.135.107.235,Washington,Virginia,US,US,hosting,8075,Microsoft Corporation
137.135.129.175,Dublin,Leinster,IE,US,hosting,8075,Microsoft Corporation
137.135.71.87,Washington,Virginia,US,US,hosting,8075,Microsoft Corporation
137.177.80.115,Sandusky,Ohio,US,US,business,3561,The Procter and Gamble Company
137.177.81.77,Sandusky,Ohio,US,US,business,3561,The Procter and Gamble Company
137.188.80.90,,,US,US,cellular,12079,Verizon Wireless
137.198.10.16,Hampton,Virginia,US,US,college,14655,Hampton University
137.200.39.19,Baltimore,Maryland,US,US,business,11985,Social Security Administration
137.200.4.16,Baltimore,Maryland,US,US,government,11985,Social Security Administration
137.227.232.150,Herndon,Virginia,US,US,business,22284,US Department of the Interior
137.227.232.151,Herndon,Virginia,US,US,business,22284,US Department of the Interior
137.227.241.90,Herndon,Virginia,US,US,business,22284,US Department of the Interior
137.227.241.91,Herndon,Virginia,US,US,business,22284,US Department of the Interior
137.227.252.42,Herndon,Virginia,US,US,business,1842,US Department of the Interior
137.227.252.43,Herndon,Virginia,US,US,business,1842,US Department of the Interior
137.254.120.50,Redwood City,California,US,US,business,792,Oracle Corporation
137.254.60.6,Redwood City,California,US,US,business,792,Oracle Corporation
137.59.117.68,Hanoi,Thanh Pho Ha Noi,VN,VN,residential,63733,Vietnam League Of Legends
137.59.148.114,,,IN,IN,residential,394695,PDR
137.74.194.70,,,FR,FR,hosting,16276,OVH SAS
137.74.232.72,,,FR,FR,hosting,16276,OVH SAS
137.74.235.77,,,ES,ES,hosting,16276,OVH Hosting
137.74.45.149,,,FR,FR,hosting,16276,OVH SAS
138.101.9.100,Tokyo,Tokyo,JP,JP,residential,9593,Nikkei
138.108.23.103,Dallas,Texas,US,US,business,30023,A.C. Nielsen Company
138.12.4.174,Miamisburg,Ohio,US,US,residential,3356,LexisNexis
138.128.174.194,Orlando,Florida,US,US,hosting,33182,HostDime.com
138.128.188.34,Orlando,Florida,US,US,hosting,33182,HostDime.com
138.128.65.50,Stoney Creek,Ontario,CA,CA,hosting,55286,ServerMania
138.197.14.2,Clifton,New Jersey,US,US,hosting,14061,Digital Ocean
138.197.183.155,Frankfurt am Main,Hesse,DE,US,hosting,14061,Digital Ocean
138.197.34.85,Clifton,New Jersey,US,US,hosting,14061,Digital Ocean
138.197.53.139,Clifton,New Jersey,US,US,hosting,14061,Digital Ocean
138.197.63.31,Clifton,New Jersey,US,US,hosting,14061,Digital Ocean
138.197.66.253,Clifton,New Jersey,US,US,hosting,14061,Digital Ocean
138.197.70.248,Clifton,New Jersey,US,US,hosting,14061,Digital Ocean
138.197.73.42,Clifton,New Jersey,US,US,hosting,14061,Digital Ocean
138.201.11.30,,,DE,DE,hosting,24940,HETZNER
138.201.118.241,,,DE,DE,hosting,24940,HETZNER
138.201.119.34,,,DE,DE,hosting,24940,HETZNER
138.201.123.139,,,DE,DE,hosting,24940,HETZNER
138.201.132.177,,,DE,DE,hosting,24940,HETZNER
138.201.135.214,,,DE,DE,hosting,24940,HETZNER
138.201.165.95,,,DE,DE,hosting,24940,HETZNER
138.201.166.250,,,DE,DE,hosting,24940,HETZNER
138.201.189.130,,,DE,DE,hosting,24940,HETZNER
138.201.19.4,Landshut,Bavaria,DE,DE,hosting,24940,HETZNER
138.201.190.196,,,DE,DE,hosting,24940,HETZNER
138.201.197.100,Paderborn,North Rhine-Westphalia,DE,DE,hosting,24940,HETZNER
138.201.214.99,,,DE,DE,hosting,24940,HETZNER
138.201.225.196,,,DE,DE,hosting,24940,HETZNER
138.201.227.205,,,DE,DE,hosting,24940,HETZNER
138.201.28.9,Landshut,Bavaria,DE,DE,hosting,24940,HETZNER
138.201.49.99,,,DE,DE,hosting,24940,HETZNER
138.201.63.43,Heidelberg,Baden-WÃ¼rttemberg Region,DE,DE,hosting,24940,HETZNER
138.201.69.187,,,DE,DE,hosting,24940,HETZNER
138.201.84.49,,,DE,DE,hosting,24940,HETZNER
138.201.86.77,,,DE,DE,hosting,24940,HETZNER
138.207.67.144,Phoenix,Arizona,US,US,business,12025,IO Capital Princess; LLC
138.32.33.226,Bartlesville,Oklahoma,US,US,business,18701,ConocoPhillips Company
138.68.106.30,Frankfurt am Main,Hesse,DE,US,hosting,14061,Digital Ocean
138.68.225.71,Santa Clara,California,US,US,hosting,14061,Digital Ocean
138.68.245.239,Santa Clara,California,US,US,hosting,14061,Digital Ocean
138.68.248.245,Santa Clara,California,US,US,hosting,14061,Digital Ocean
138.68.43.20,Santa Clara,California,US,US,hosting,14061,Digital Ocean
138.91.174.192,San Jose,California,US,US,hosting,8075,Microsoft Corporation
139.129.251.69,Hangzhou,Zhejiang,CN,CN,hosting,37963,Hangzhou Alibaba Advertising Co.;Ltd.
139.162.116.4,Tokyo,Tokyo,JP,US,hosting,63949,Linode
139.162.169.229,Frankfurt am Main,Hesse,DE,US,hosting,63949,Linode
139.162.177.185,Frankfurt am Main,Hesse,DE,US,hosting,63949,Linode
139.162.190.242,Frankfurt am Main,Hesse,DE,US,hosting,63949,Linode
139.162.212.101,London,England,GB,US,hosting,63949,Linode
139.162.215.243,London,England,GB,US,hosting,63949,Linode
139.162.245.190,London,England,GB,US,hosting,63949,Linode
139.162.254.6,London,England,GB,US,hosting,63949,Linode
139.162.61.219,,,SG,US,hosting,63949,Linode
139.162.9.83,Singapore,Central Singapore Community Development Council,SG,SG,hosting,63949,Linode
139.196.177.242,Hangzhou,Zhejiang,CN,CN,hosting,37963,China Great Wall Internet Server Provider
139.196.249.76,Hangzhou,Zhejiang,CN,CN,hosting,37963,China Great Wall Internet Server Provider
139.196.89.118,Hangzhou,Zhejiang,CN,CN,hosting,37963,China Great Wall Internet Server Provider
139.198.3.200,Beijing,Beijing,CN,CN,residential,4808,China Great Wall Internet Server Provider
139.215.203.174,Changchun,Jilin,CN,CN,residential,4837,China Unicom Liaoning
139.224.239.3,Hangzhou,Zhejiang,CN,CN,hosting,37963,Hangzhou Alibaba Advertising Co.;Ltd.
139.224.5.133,Hangzhou,Zhejiang,CN,CN,hosting,37963,Hangzhou Alibaba Advertising Co.;Ltd.
139.30.8.152,Rostock,Mecklenburg-Vorpommern,DE,DE,college,680,Universitaet Rostock
139.30.8.153,Rostock,Mecklenburg-Vorpommern,DE,DE,college,680,Universitaet Rostock
139.30.8.196,Rostock,Mecklenburg-Vorpommern,DE,DE,college,680,Universitaet Rostock
139.30.8.197,Rostock,Mecklenburg-Vorpommern,DE,DE,college,680,Universitaet Rostock
139.59.121.213,Singapore,Central Singapore Community Development Council,SG,SG,hosting,14061,Digital Ocean
139.59.188.162,London,England,GB,SG,hosting,14061,Digital Ocean
139.59.210.85,Frankfurt am Main,Hesse,DE,SG,hosting,14061,Digital Ocean
139.59.238.128,Singapore,Central Singapore Community Development Council,SG,SG,hosting,14061,Digital Ocean
139.59.30.32,Bengaluru,Karnataka,IN,SG,hosting,14061,Digital Ocean
139.61.74.125,Conway,Arkansas,US,US,business,15026,Acxiom Corporation
139.76.134.15,,,US,US,business,11712,AT&T Services
14.116.143.97,Beijing,Beijing,CN,CN,residential,4816,China Telecom Guangdong
14.17.112.251,Guangzhou,Guangdong,CN,CN,residential,134764,China Telecom Guangdong
14.17.97.45,Guangzhou,Guangdong,CN,CN,residential,134764,China Telecom Guangdong
14.204.144.173,Kunming,Yunnan,CN,CN,residential,4837,UNICOM yunnan
14.215.138.13,Shenzhen,Guangdong,CN,CN,residential,4816,China Telecom Guangdong
14.63.216.242,Seoul,Seoul,KR,KR,residential,4766,Korea Telecom
140.143.186.84,Beijing,Beijing,CN,CN,hosting,45090,Tencent cloud computing
140.143.48.99,Beijing,Beijing,CN,CN,hosting,45090,Tencent cloud computing
